Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2020-06-30,285.482177734375,287.18568953468224,281.27902922068364,281.43640077884385,113394800
2020-07-01,287.4819030761719,288.75028382678505,286.13949836711066,286.60240238818403,72396500
2020-07-02,289.0650634765625,292.27761860525646,288.3984805369268,290.92591848242125,69344200
2020-07-06,293.52740478515625,294.11066832520936,292.14795995471866,292.8978621480964,61713800
2020-07-07,290.5000305175781,293.96254336558655,290.1204458505552,291.9813289550433,82910000
2020-07-08,292.7220153808594,292.83310783880313,289.50022108680014,291.26848979810916,54638600
2020-07-09,291.0555419921875,293.57374104179394,287.630040873894,293.3330219054562,83354200
2020-07-10,294.0274658203125,294.29595814851194,289.5558239922794,290.99081561063673,57550400
2020-07-13,291.4814453125,298.76755120134084,290.82412941270053,296.3789785176982,102997500
2020-07-14,295.2586975097656,296.03637283334564,288.8520937677715,290.05563285710343,93657000
2020-07-15,297.97137451171875,299.0730885288503,295.582773536278,298.48982484290724,87196500
2020-07-16,296.989990234375,297.4436271652197,295.41610515280826,296.064182128376,54622500
2020-07-17,297.8510437011719,298.6379863970685,296.01793311874013,297.9991764177405,62774900
2020-07-20,300.2581481933594,301.0080506399925,296.83264625549896,297.58254870213204,56308800
2020-07-21,300.89691162109375,302.6744474220615,299.90629013376923,302.23007759853067,57292200
2020-07-22,302.60968017578125,302.9244798533065,300.42478620141566,300.5358786742239,57792900
2020-07-23,298.9990539550781,302.95227365409164,297.62887569233254,302.2486502737012,75738000
2020-07-24,297.0733642578125,298.1009978829927,295.56429224670165,297.1381776179841,73766600
2020-07-27,299.23974609375,299.41565192293405,296.9715045616982,297.7677143548617,48293000
2020-07-28,297.3417663574219,299.62851323652956,297.04550101803045,298.50826521947164,57495000
2020-07-29,300.9988098144531,301.5635676064587,298.1843444859905,298.2213847313915,48454200
2020-07-30,299.9247741699219,300.34139910240606,295.92530478380587,298.01761180775253,61861700
2020-07-31,302.29486083984375,302.39671442605913,297.4899143784568,301.72086431902517,84986800
2020-08-03,304.396484375,305.1648927454192,303.4151299484772,303.96135339317016,53077900
2020-08-04,305.5721435546875,305.5721435546875,303.5353549377038,303.5353549377038,41917900
2020-08-05,307.4701843261719,307.72943777630746,306.60918937854404,306.8776816994506,42697700
2020-08-06,309.525390625,309.6457501911528,306.56282183906575,306.8868603048418,43679400
2020-08-07,309.74755859375,310.03455678498767,307.64595656017786,308.5532584813451,57308300
2020-08-10,310.6734619140625,310.85860660049394,308.25708784004365,310.20129069482834,44282100
2020-08-11,308.10894775390625,312.4972976931631,307.37757964188273,311.8584877954249,69601100
2020-08-12,312.40472412109375,313.18239962578446,310.5253345880685,310.55310770418515,53774400
2020-08-13,311.84002685546875,313.15468719775635,310.9142184675966,311.6363478799997,41816100
2020-08-14,311.8492126464844,312.386197193319,310.7197255777267,311.45112192434925,47260400
2020-08-17,312.8398132324219,313.2379039279469,311.8584589230985,312.86758634482084,35481000
2020-08-18,313.5156555175781,313.94151931492354,311.63623802939264,313.2378961470677,38733900
2020-08-19,312.2103271484375,314.41372705641555,311.64556942265534,313.89527669531185,68054200
2020-08-20,313.1824035644531,313.6638136676709,310.34943267122867,310.4790311302615,42207800
2020-08-21,314.2933349609375,314.51551985748154,312.5065039064949,312.84907662656065,55106600
2020-08-24,317.4781188964844,317.55217111130275,314.26556373207285,316.73745548119877,48588700
2020-08-25,318.58905029296875,318.67236962408947,316.87629981081636,318.042826953343,38463400
2020-08-26,321.7831726074219,322.0516366510932,318.635430282705,319.181653746849,50790200
2020-08-27,322.4867248535156,323.9402503595039,320.8202815655205,322.6533917850521,58034100
2020-08-28,324.56976318359375,324.6993898680201,322.32005647606724,323.5143567326901,48588900
2020-08-31,323.39410400390625,325.23645353103154,323.1626519224713,324.35695257363545,66099200
2020-09-01,326.43994140625,326.5417667355129,323.3292115013721,324.22724648767144,54908700
2020-09-02,331.1615905761719,332.1336778441025,327.20837164549533,328.3563929777579,69540000
2020-09-03,319.7649841308594,329.939609637825,317.1727035996764,329.46743830195805,148011100
2020-09-04,317.15411376953125,322.02384556505757,310.02537950989625,320.44998861723474,139156300
2020-09-08,308.488525390625,317.2189177075403,308.1830211329874,311.7288539118445,114465300
2020-09-09,314.58038330078125,317.05227542874667,311.6362916856209,312.5065536735691,91462300
2020-09-10,309.1180725097656,317.1170396063359,308.15522419835855,316.4597237823714,90569500
2020-09-11,309.27545166015625,311.9695566218667,306.4424811341146,310.9048829574324,84680200
2020-09-14,313.3490295410156,315.12659368293913,309.4236118882733,312.450994473845,65605700
2020-09-15,314.9321594238281,316.64488183662957,313.3582743243969,315.8116601824572,52920900
2020-09-16,313.68231201171875,317.60772937455226,313.40455262542565,316.17273809901303,82096000
2020-09-17,310.9234619140625,312.6454800761472,308.2849025588815,308.8126200806032,91523300
2020-09-18,307.3439025878906,311.8427484686019,304.8528110316046,311.73121128944365,105877900
2020-09-21,303.92327880859375,304.0720044942166,299.0526331621716,302.74280591002497,99450800
2020-09-22,307.01849365234375,307.5762077815948,302.89144880901273,305.41045242560136,63612100
2020-09-23,299.8984680175781,307.85510711224754,299.3965224188124,307.5762358389237,93112200
2020-09-24,300.6978454589844,303.7652309903187,297.2586315522572,298.5785542052481,76681300
2020-09-25,305.55914306640625,306.3492072619057,298.96889230454343,299.8426093548658,71069400
2020-09-28,310.63433837890625,311.3500540678067,308.73812155611176,309.7327085120084,64584600
2020-09-29,308.942626953125,311.17345533698654,308.24549131026066,310.4298553312067,51304000
2020-09-30,311.2850341796875,314.44537688918547,309.4167014996256,309.61189154534867,104081100
2020-10-01,313.2834167480469,314.86357357981365,311.3965044009991,313.8875951945023,88698700
2020-10-02,310.3090515136719,313.2556243354923,307.8458442839941,308.31990565581856,89431100
2020-10-05,315.81170654296875,315.997592335317,312.32602881311146,312.372493169569,45713100
2020-10-06,311.3221435546875,318.0518447733549,310.81092215803676,315.9511338783172,90128900
2020-10-07,316.7412414550781,317.5499142029964,314.25942626677596,314.2873105557897,56999600
2020-10-08,319.5483093261719,319.6133821115986,317.7636300344893,318.68386814784026,45242500
2020-10-09,322.40191650390625,322.8666734749753,320.5800771199396,321.20283557592404,59528600
2020-10-12,327.588623046875,329.0665469517747,324.456165301913,324.94880660354625,80388500
2020-10-13,325.4508361816406,327.6258961713818,324.4841333973587,327.44928619060363,73255500
2020-10-14,323.4057922363281,327.12384815613143,322.6714966160581,326.02702846775315,57727900
2020-10-15,323.00616455078125,323.48950169298183,318.9441922862967,319.48329800773115,60357700
2020-10-16,322.8110046386719,326.0271159294478,322.6343946657817,324.36327751636173,89501900
2020-10-19,317.9031066894531,324.707127920646,317.0014769337468,324.0750651798359,68425600
2020-10-20,319.1765441894531,322.42984341706637,318.488712858615,319.25089283338775,60051900
2020-10-21,318.5723571777344,321.3051307249696,318.26560165924946,319.1300429085846,63575000
2020-10-22,320.3198547363281,320.9054531842077,316.63898667803994,318.78616207591807,55399300
2020-10-23,321.4073791503906,321.60256916559945,318.9441724986455,321.54680058982547,49143900
2020-10-26,315.4678955078125,318.8048486906227,311.963608179917,318.0147558031739,91473000
2020-10-27,314.3802490234375,316.1463200782655,314.16645057598026,315.8117086299166,65994100
2020-10-28,303.6351013183594,314.408167114241,303.142459944312,308.6916606581954,127094300
2020-10-29,306.7210388183594,309.8999608015689,302.175701758934,303.86742404075585,90597700
2020-10-30,303.5235595703125,306.4515234799912,299.861271536879,305.14090511981635,120287300
2020-11-02,306.925537109375,308.9332624062215,304.17415521892417,306.925537109375,86068300
2020-11-03,312.3446044921875,314.4081268139196,307.00920293263084,310.16954502331055,93294200
2020-11-04,319.32525634765625,323.4151123876385,315.6536645993499,316.8341372001022,126959700
2020-11-05,325.55303955078125,327.3656035607772,324.2703054349714,324.6235253644289,82039700
2020-11-06,325.47869873046875,326.73354858554944,323.14560898928653,325.26490025051436,74973000
2020-11-09,329.5685119628906,338.69634709260697,329.1037549200316,338.3152429134803,172304200
2020-11-10,329.085205078125,330.1448364825855,325.8040211888103,328.57395526410835,85552000
2020-11-11,331.52978515625,332.3570379013313,330.03325280113376,331.2787982108576,58649000
2020-11-12,328.3136901855469,331.5762939810746,326.5011545842146,330.5166342173397,67546200
2020-11-13,332.8591003417969,333.6027004884414,329.7080330231936,330.2285587991503,62892200
2020-11-16,337.0139465332031,337.2091365588106,334.24398420061374,335.5360224634201,74541100
2020-11-17,335.20135498046875,336.40974027550243,333.0820640633753,334.5971765162108,66111000
2020-11-18,331.16729736328125,336.01936231897963,331.1301088549771,335.47095237920496,70591300
2020-11-19,332.56158447265625,332.9333844739087,329.1874434374099,330.53525035428703,59940900
2020-11-20,330.2842712402344,332.5058238145824,330.20992258482084,332.3013295540421,70417300
2020-11-23,332.2641296386719,333.5282836694918,329.85669132516,332.0968238948421,63230600
2020-11-24,337.61810302734375,338.166512926915,333.9651195251979,334.8202565878615,62415900
2020-11-25,337.0975646972656,337.5623217166409,336.0007449395041,337.53443743013906,45330900
2020-11-27,338.0364074707031,338.5104403756147,337.02321213244505,338.1944089835005,28514100
2020-11-30,336.53985595703125,337.5251385844671,333.8535750928766,337.2555715663142,83872700
2020-12-01,340.2206726074219,341.763669108721,339.2075058450926,339.80240836600893,74231400
2020-12-02,340.93646240234375,341.09446390376803,338.52902444464564,339.1053186103433,45927000
2020-12-03,340.8434753417969,342.2377462780338,339.7373514630611,340.83417112493726,62882000
2020-12-04,343.7808532714844,343.7808532714844,341.3362262394426,341.4291833383519,50749900
2020-12-07,343.07440185546875,343.56704325999203,341.80097190603243,343.0093290517619,48944300
2020-12-08,344.07830810546875,344.6452981914329,341.75452244196146,341.80098680862193,42458900
2020-12-09,340.9922790527344,344.8962215481374,340.1557219727567,344.7382200244361,74098300
2020-12-10,340.8807067871094,341.931033863523,338.7428073956365,339.61655289507456,57735400
2020-12-11,340.48101806640625,340.890006557245,337.65531550527345,339.17970394397395,57698600
2020-12-14,338.95654296875,343.73422967530934,338.7799330580169,342.6560185113254,69216200
2020-12-15,343.5391540527344,343.5391540527344,340.12785278149966,341.50351566005907,63865300
2020-12-16,344.07830810546875,344.9985181509299,342.8699225405304,343.75297243927287,58420500
2020-12-17,346.0023498535156,346.20684410811197,344.8962257081794,345.7235069456668,64119500
2020-12-18,344.6207275390625,346.4596767437876,342.6044155820467,346.29165786922766,136542300
2020-12-21,343.3885803222656,353.2834348654009,337.9464259916311,340.690848610834,96386700
2020-12-22,342.80987548828125,343.82736137982727,341.68037698297826,343.71534876607024,47949000
2020-12-23,343.11785888671875,345.0314737308344,342.79113651426565,343.7806190223121,46201400
2020-12-24,344.4527893066406,344.4807924589566,343.0059122912495,343.59397848988544,26457900
2020-12-28,347.4118957519531,347.8039398547463,346.38506609890993,347.01047928251126,39000400
2020-12-29,346.74908447265625,349.1201221557573,346.1609898693241,348.9427593868973,53680500
2020-12-30,347.2438659667969,348.2800395515808,346.85182184412906,347.57058839397877,49455300
2020-12-31,349.0081481933594,349.7362586191651,346.53444152154736,347.0478421277476,78520700
2021-01-04,344.2568054199219,350.4737623105082,340.5509025860983,350.3430619269125,110210800
2021-01-05,346.62774658203125,347.7199264021152,343.5659454165651,343.6126363246513,66426200
2021-01-06,348.7001647949219,351.90201111230874,344.56487038569986,345.11561814898147,107997700
2021-01-07,353.880859375,354.6276289954362,350.903067797057,351.08043056721175,68766800
2021-01-08,355.89715576171875,356.1118370621761,352.01389123519994,355.2717141545609,71677200
2021-01-11,353.4981994628906,355.2624551415855,352.59272616603903,352.714082662644,51034700
2021-01-12,353.5728454589844,354.5903313155894,351.32316391848667,353.68488655633377,52547700
2021-01-13,354.52496337890625,355.5237613452979,352.7140171217111,353.49813377625406,45303600
2021-01-14,353.2834777832031,355.7758723579935,352.94743994612014,355.27178711492945,49989100
2021-01-15,350.70703125,352.4619426341767,348.8400787887009,351.6591667497863,107160000
2021-01-19,353.4608154296875,354.0022476674901,351.68721605615525,353.1714400392003,51233300
2021-01-20,358.35223388671875,359.19235686721606,355.3650983033549,355.7571424001168,61836100
2021-01-21,358.6789245605469,359.3417132448048,357.7547921391025,358.91229363565395,47840100
2021-01-22,357.40936279296875,358.57620801286464,356.4385395935344,356.8212682441521,52860500
2021-01-25,358.8189697265625,359.1736667921993,353.2834336002094,358.1468656490129,70402000
2021-01-26,358.2589111328125,360.1818702142021,358.0255420356784,359.77113832425107,42665300
2021-01-27,349.50286865234375,355.01971706304266,347.2625312057877,354.9263637345536,123351100
2021-01-28,352.5086975097656,356.5226346350152,350.884457689655,351.32316424973817,94198100
2021-01-29,345.45159912109375,351.61254871858694,343.77132460135704,350.64172533967934,126765100
2021-02-01,351.2018127441406,352.2379578048874,345.7409704717956,348.8587780208287,75817600
2021-02-02,356.16790771484375,357.72682583158235,351.2858443927636,354.3943082588558,64450700
2021-02-03,356.4479675292969,358.17490455947774,355.1691094246982,356.9987151844739,52427100
2021-02-04,360.499267578125,360.54593000501114,356.5599958734592,357.48412843034953,47142600
2021-02-05,361.9181213378906,362.6275725066396,360.4525850635456,362.37554413810756,48669800
2021-02-08,364.5318298339844,364.578492252833,362.51551765835177,363.37429987972564,38365200
2021-02-09,364.2891540527344,364.88659260458746,363.28101210578,363.69171550088134,35551100
2021-02-10,364.1304626464844,366.18412212748876,361.7221060618875,366.03476248455763,59154400
2021-02-11,364.718505859375,365.6333228604152,362.2821464660776,365.21324714349873,42913300
2021-02-12,366.5201110839844,366.76279552601454,363.84101044415263,363.9157044935719,50593300
2021-02-16,366.2027587890625,367.94838348385304,365.48399225881036,367.75233294042647,50972400
2021-02-17,366.2868347167969,366.5388631006353,363.4303705960935,364.44788498672773,52290600
2021-02-18,364.72784423828125,365.47461384883314,361.9460747372213,363.67301150998657,59712800
2021-02-19,364.08380126953125,366.27747651977455,363.6357223394478,365.98810111308705,83241000
2021-02-22,361.2834167480469,363.701117518709,361.01270058049926,361.3114199041765,67414200
2021-02-23,361.7220458984375,363.075597852257,354.9076806868084,359.0709767740869,107284100
2021-02-24,365.7080078125,366.1374274308675,359.64041172948737,360.62989435018375,72433900
2021-02-25,356.8959655761719,365.81068094226185,355.4490887696667,364.4384697020069,146670500
2021-02-26,355.0570068359375,359.92975391891395,353.0687263861463,358.78159638258063,152701600
2021-03-01,363.6636657714844,364.91454901828484,355.25306411122193,359.93910464145296,105348800
2021-03-02,360.8258972167969,364.1210670531839,360.3218120938631,363.88769800390025,79595300
2021-03-03,356.0465087890625,361.09659001957425,355.94381159242903,360.12579527148154,119940200
2021-03-04,351.6405944824219,358.45496125717835,347.1412311004892,355.8598978334079,183433000
2021-03-05,358.1095275878906,359.16436039451537,347.85063187865177,355.1503950992835,152039600
2021-03-08,356.32659912109375,361.8901102789775,356.04656760662095,359.0710219126789,123149200
2021-03-09,361.41400146484375,363.97171719755994,359.6777208781766,360.1818060146198,113633600
2021-03-10,363.6636657714844,365.3625993873506,362.34748932491925,363.76636297268493,109899400
2021-03-11,367.3509521484375,369.3299174808508,365.68002148147286,366.1374442709955,86245000
2021-03-12,367.84564208984375,367.98565782730424,365.1759137374838,365.9880335021886,64653600
2021-03-15,370.0393371582031,370.3007093782252,365.9507064763015,368.0976905345231,73427200
2021-03-16,369.5726318359375,371.36489050741085,368.7978304984493,370.6554678400284,73722500
2021-03-17,370.83282470703125,371.6356006957716,367.13623784220084,368.2844240106245,97959300
2021-03-18,365.437255859375,370.3286618015466,364.75580800992077,368.2376843277813,115349100
2021-03-19,364.7611999511719,366.71855219159096,362.57906016061924,365.1358077604027,113624500
2021-03-22,367.67376708984375,369.0598472746513,365.2200533338156,365.2762430701566,73778600
2021-03-23,364.7798767089844,368.48854216406016,363.9931918294677,367.0369263591319,90686600
2021-03-24,362.925537109375,367.82361875706545,362.8787218556425,366.1846847460537,97588600
2021-03-25,364.9671936035156,365.76322438235565,359.53528100576926,361.48328710314735,116128600
2021-03-26,370.8486328125,371.2513354528067,365.51975365812234,366.1191203770628,114409100
2021-03-29,370.6613464355469,371.569785365303,367.8798399047054,369.36892521787905,108107600
2021-03-30,369.6778869628906,370.3521922411114,368.07639406415694,369.3875638578948,76262200
2021-03-31,371.1763916015625,372.74041546812293,370.2211375092786,370.2492323772652,112734200
2021-04-01,375.18475341796875,375.2409717344866,372.90898337676424,373.11502193486143,99682900
2021-04-05,380.5698547363281,381.1130603362482,377.77900235176537,377.8539124789563,91684800
2021-04-06,380.3450622558594,381.3939754285536,379.670756847593,380.0079238420964,62021000
2021-04-07,380.78521728515625,381.13173016634283,379.71758377503375,380.17647612247123,55836300
2021-04-08,382.5927734375,382.6489631784164,381.10368814172836,382.04022193132636,57863100
2021-04-09,385.37420654296875,385.5428043143524,382.3492212703383,382.47097521271746,61104600
2021-04-12,385.5147399902344,385.78631418087707,384.1661291967522,384.7748703761354,56704900
2021-04-13,386.6572570800781,387.284747181726,385.0276977252362,385.41167993956725,56551000
2021-04-14,385.3367919921875,387.68747208141957,384.7935864554999,386.629184455803,61659900
2021-04-15,389.4762268066406,389.747829555442,387.43459040151805,387.48140564960147,60229800
2021-04-16,390.7780456542969,391.38678681954315,389.34515029209115,390.7686711718235,82037300
